"","origin","destination","O_DistToCoastPC","D_DistToCoastPC","O_ParallelToCoastPC","D_ParallelToCoastPC","SSdist","max_flow","reliable_path","EucDist","DivMig","upcoast","offshore","max_flow_logdist","reliable_path_logdist"
"1285","40","35",1.29068691289919,1.14789400633186,-1.51991806650458,-0.0123349438923604,19,2.31e-11,3.86e-51,204.6294868,0.067,1.50758312261222,-0.142792906567329,25.4911884984008,117.08117255922
"1286","42","35",1.21780161960289,1.14789400633186,-0.0571917330639433,-0.0123349438923604,4,0.000134572,1.13e-06,41.45870736,0.163,0.0448567891715829,-0.0699076132710346,9.91341118616774,14.69329292524
"1287","43","35",1.1212900077602,1.14789400633186,-1.84190094670069,-0.0123349438923604,20,2.31e-11,1.54e-54,235.2505716,0.034,1.82956600280833,0.0266039985716591,25.4911884984008,124.907812605253
"1288","1","36",-1.42734723860918,1.18870919700706,0.847584253071381,-0.0959718848445982,9,2.33e-06,6.23e-22,1569.258567,0.124,-0.943556137915979,2.61605643561624,13.9696422903867,49.8274957130696
"1289","2","36",-1.25268966863477,1.18870919700706,1.39284430599047,-0.0959718848445982,9,2.33e-06,7.6e-25,1469.712078,0.078,-1.48881619083507,2.44139886564183,13.9696422903867,56.5364790775589
"1290","3","36",-1.19176302782223,1.18870919700706,0.834217940358819,-0.0959718848445982,10,2.33e-06,2.56e-26,1422.932143,0.068,-0.930189825203418,2.38047222482929,13.9696422903867,59.9272051593537
"1291","4","36",-1.21658172638856,1.18870919700706,0.590864438510349,-0.0959718848445982,10,2.33e-06,1.96e-28,1438.191943,0.126,-0.686836323354947,2.40529092339562,13.9696422903867,64.7994381305909
"1292","5","36",-1.13964563546912,1.18870919700706,0.381142327287051,-0.0959718848445982,9,2.33e-06,4.25e-21,1390.373354,0.138,-0.47711421213165,2.32835483247619,13.9696422903867,47.9073679699386
"1293","6","36",-0.0475172237111069,1.18870919700706,-0.328177831624205,-0.0959718848445982,6,2.33e-06,1.06e-14,741.0766167,0.111,0.232205946779607,1.23622642071817,13.9696422903867,33.1779223937927
"1294","7","36",-0.0112932890674335,1.18870919700706,-0.179756798483868,-0.0959718848445982,6,2.33e-06,3.26e-13,724.5646058,0.099,0.0837849136392693,1.2000024860745,13.9696422903867,29.751879013544
"1295","8","36",-0.67565149954662,1.18870919700706,0.395102965777359,-0.0959718848445982,6,2.33e-06,1.96e-13,1115.766801,0.084,-0.491074850621958,1.86436069655368,13.9696422903867,30.2606617356802
"1296","9","36",-0.67054960071222,1.18870919700706,0.370370996099423,-0.0959718848445982,6,2.33e-06,5.51e-14,1111.733041,0.07,-0.466342880944021,1.85925879771928,13.9696422903867,31.5296266787518
"1297","10","36",-0.67632090835051,1.18870919700706,0.196760156022134,-0.0959718848445982,7,2.33e-06,1.9e-16,1115.108457,0.08,-0.292732040866732,1.86503010535757,13.9696422903867,37.1995076017323
"1298","11","36",-0.908300803911853,1.18870919700706,0.378304391267952,-0.0959718848445982,7,2.33e-06,1.33e-16,1251.845823,0.081,-0.47427627611255,2.09701000091891,13.9696422903867,37.5561825456711
"1299","12","36",-0.663645544265017,1.18870919700706,0.153699181215904,-0.0959718848445982,6,2.33e-06,1.24e-15,1107.423298,0.133,-0.249671066060502,1.85235474127208,13.9696422903867,35.3236650152937
"1300","13","36",-1.05667643651094,1.18870919700706,0.648627003716782,-0.0959718848445982,7,2.33e-06,1.17e-16,1338.330404,0.061,-0.744598888561381,2.245385633518,13.9696422903867,37.6843577390951
"1301","14","36",-0.69932449130601,1.18870919700706,0.427843271471202,-0.0959718848445982,6,2.33e-06,3.96e-13,1130.114193,0.102,-0.5238151563158,1.88803368831307,13.9696422903867,29.5573621836562
"1302","15","36",-1.0569725817112,1.18870919700706,0.310638396572871,-0.0959718848445982,NA,0,0,1340.206024,0.108,-0.406610281417469,2.24568177871827,Inf,Inf
"1303","16","36",-0.688236787230712,1.18870919700706,0.208103671492821,-0.0959718848445982,6,2.33e-06,1.48e-15,1122.938215,0.077,-0.304075556337419,1.87694598423777,13.9696422903867,35.1467343071347
"1304","17","36",0.107106014529326,1.18870919700706,-0.337620371502724,-0.0959718848445982,6,2.33e-06,8.4e-13,653.8661723,0.105,0.241648486658125,1.08160318247774,13.9696422903867,28.8053745030733
"1305","18","36",0.126312171458394,1.18870919700706,-0.343488547332525,-0.0959718848445982,6,2.33e-06,2.46e-12,640.4132377,0.037,0.247516662487927,1.06239702554867,13.9696422903867,27.7308597659843
"1306","19","36",0.489697224702065,1.18870919700706,-0.477313114868541,-0.0959718848445982,4,2.33e-06,3.31e-09,414.9568665,0.086,0.381341230023943,0.699011972304997,13.9696422903867,20.5263176475574
"1307","20","36",-0.024479295955794,1.18870919700706,-0.305948889268524,-0.0959718848445982,6,2.33e-06,5.38e-15,733.1427095,0.1,0.209977004423926,1.21318849296286,13.9696422903867,33.856088020737
"1308","21","36",-0.0369272044406424,1.18870919700706,-0.098385208220045,-0.0959718848445982,5,2.33e-06,4.56e-13,736.0883206,0.17,0.00241332337544672,1.2256364014477,13.9696422903867,29.4162835853963
"1309","22","36",0.0220858155559212,1.18870919700706,0.206607649260836,-0.0959718848445982,5,2.33e-06,1.5e-11,699.3615841,0.094,-0.302579534105434,1.16662338145114,13.9696422903867,25.9229709148263
"1310","23","36",0.047754075728943,1.18870919700706,0.112037545035491,-0.0959718848445982,5,2.33e-06,2.53e-10,683.2377757,0.097,-0.20800942988009,1.14095512127812,13.9696422903867,23.097631627201
"1311","25","36",-0.0638785506198568,1.18870919700706,-0.655435417458152,-0.0959718848445982,7,2.14e-06,4.47e-19,764.9365372,0.101,0.559463532613554,1.25258774762692,14.0547047289305,43.2517283582614
"1312","27","36",0.399527824096414,1.18870919700706,-0.675749889439903,-0.0959718848445982,4,2.33e-06,5.32e-11,471.6873979,0.023,0.579778004595305,0.789181372910648,13.9696422903867,24.6569627195809
"1313","28","36",0.0205538871473139,1.18870919700706,-0.225005669864315,-0.0959718848445982,6,2.33e-06,1.25e-13,706.1533121,0.107,0.129033785019717,1.16815530985975,13.9696422903867,30.7104626576084
"1314","29","36",0.12742353346553,1.18870919700706,-0.244560919947458,-0.0959718848445982,6,2.33e-06,1.54e-13,681.0372527,0.126,0.14858903510286,1.06128566354153,13.9696422903867,30.5018237924971
"1315","30","36",0.114906935381059,1.18870919700706,-0.143855496859074,-0.0959718848445982,5,2.33e-06,9.31e-12,643.00616,0.071,0.0478836120144761,1.073802261626,13.9696422903867,26.3999320246396
"1316","31","36",0.821754173337599,1.18870919700706,-0.0578596414499133,-0.0959718848445982,12,2.33e-06,1.64e-32,218.7836866,0.061,-0.0381122433946849,0.366955023669462,13.9696422903867,74.1880267339734
"1317","32","36",0.655601277818623,1.18870919700706,-0.167101115696014,-0.0959718848445982,5,2.33e-06,1.45e-13,313.5468311,0.179,0.0711292308514157,0.533107919188439,13.9696422903867,30.5620426524901
"1318","33","36",1.145615550716,1.18870919700706,0.139926842349889,-0.0959718848445982,4,1.78e-05,1.61e-11,38.77796049,0.185,-0.235898727194487,0.0430936462910636,11.9363121006662,25.8522018439381
"1319","34","36",1.16694139725991,1.18870919700706,0.0478894831728795,-0.0959718848445982,4,1.78e-05,4.12e-09,19.31007346,0.093,-0.143861368017478,0.021767799747155,11.9363121006662,20.307412673585
"1320","35","36",1.14789400633186,1.18870919700706,-0.0123349438923604,-0.0959718848445982,5,1.78e-05,1.01e-10,26.34637849,0.093,-0.0836369409522379,0.0408151906752046,11.9363121006662,24.0159005990873
"1321","36","36",1.18870919700706,1.18870919700706,-0.0959718848445982,-0.0959718848445982,NA,NA,NA,0,NA,0,0,NA,NA
"1322","37","36",1.15391415637257,1.18870919700706,-0.0587310981533737,-0.0959718848445982,5,1.78e-05,5.97e-11,21.68691204,0.058,-0.0372407866912245,0.0347950406344968,11.9363121006662,24.54168909553
"1323","38","36",1.142225733093,1.18870919700706,0.183742766501133,-0.0959718848445982,5,1.78e-05,2.3e-11,45.7933855,0.048,-0.279714651345731,0.046483463914059,11.9363121006662,25.4955268999994
"1324","40","36",1.29068691289919,1.18870919700706,-1.51991806650458,-0.0959718848445982,18,2.31e-11,1.19e-50,181.5563546,0.122,1.42394618165999,-0.101977715892124,25.4911884984008,115.955301342579
"1325","42","36",1.21780161960289,1.18870919700706,-0.0571917330639433,-0.0959718848445982,3,0.000130248,5.8e-05,15.97781253,0.289,-0.038780151780655,-0.02909242259583,9.94607023253506,10.7550675474179
"1326","43","36",1.1212900077602,1.18870919700706,-1.84190094670069,-0.0959718848445982,19,2.31e-11,4.73e-54,223.7998134,0.049,1.74592906185609,0.0674191892468636,25.4911884984008,123.785669819175
"1327","1","37",-1.42734723860918,1.15391415637257,0.847584253071381,-0.0587310981533737,9,2.33e-06,3.74e-23,1547.061797,0.059,-0.906315351224755,2.58126139498174,13.9696422903867,52.6403715274366
"1328","2","37",-1.25268966863477,1.15391415637257,1.39284430599047,-0.0587310981533737,9,2.33e-06,7.25e-25,1447.317392,0.042,-1.45157540414384,2.40660382500733,13.9696422903867,56.5836258559846
"1329","3","37",-1.19176302782223,1.15391415637257,0.834217940358819,-0.0587310981533737,10,2.33e-06,6.92e-28,1400.824452,0.04,-0.892949038512193,2.34567718419479,13.9696422903867,63.5379668342037
"1330","4","37",-1.21658172638856,1.15391415637257,0.590864438510349,-0.0587310981533737,10,2.33e-06,5.27e-30,1416.16189,0.067,-0.649595536663723,2.37049588276113,13.9696422903867,68.4155224272681
"1331","5","37",-1.13964563546912,1.15391415637257,0.381142327287051,-0.0587310981533737,9,2.33e-06,1.14e-22,1368.551214,0.065,-0.439873425440425,2.29355979184169,13.9696422903867,51.5258437834626
"1332","6","37",-0.0475172237111069,1.15391415637257,-0.328177831624205,-0.0587310981533737,6,2.33e-06,6.58e-14,721.0216638,0.048,0.269446733470832,1.20143138008367,13.9696422903867,31.3521565565794
"1333","7","37",-0.0112932890674335,1.15391415637257,-0.179756798483868,-0.0587310981533737,6,2.33e-06,2.64e-12,704.5106553,0.051,0.121025700330494,1.16520744544,13.9696422903867,27.6602421987703
"1334","8","37",-0.67565149954662,1.15391415637257,0.395102965777359,-0.0587310981533737,6,2.33e-06,1.95e-13,1093.698838,0.059,-0.453834063930733,1.82956565591918,13.9696422903867,30.2657768363469
"1335","9","37",-0.67054960071222,1.15391415637257,0.370370996099423,-0.0587310981533737,6,2.33e-06,5.48e-14,1089.666402,0.06,-0.429102094252797,1.82446375708479,13.9696422903867,31.5350862009567
"1336","10","37",-0.67632090835051,1.15391415637257,0.196760156022134,-0.0587310981533737,7,2.33e-06,7.09e-18,1093.15145,0.057,-0.255491254175507,1.83023506472307,13.9696422903867,40.4878463333488
"1337","11","37",-0.908300803911853,1.15391415637257,0.378304391267952,-0.0587310981533737,7,2.33e-06,3.58e-18,1229.967678,0.05,-0.437035489421325,2.06221496028442,13.9696422903867,41.1711688734802
"1338","12","37",-0.663645544265017,1.15391415637257,0.153699181215904,-0.0587310981533737,6,2.33e-06,4.63e-17,1085.49171,0.057,-0.212430279369277,1.81755970063758,13.9696422903867,38.6113897128006
"1339","13","37",-1.05667643651094,1.15391415637257,0.648627003716782,-0.0587310981533737,7,2.33e-06,3.17e-18,1316.454634,0.039,-0.707358101870156,2.2105905928835,13.9696422903867,41.2928000860036
"1340","14","37",-0.69932449130601,1.15391415637257,0.427843271471202,-0.0587310981533737,6,2.33e-06,1.69e-13,1108.03307,0.043,-0.486574369624576,1.85323864767857,13.9696422903867,30.4088776799876
"1341","15","37",-1.0569725817112,1.15391415637257,0.310638396572871,-0.0587310981533737,NA,0,0,1318.573908,0.06,-0.369369494726244,2.21088673808377,Inf,Inf
"1342","16","37",-0.688236787230712,1.15391415637257,0.208103671492821,-0.0587310981533737,6,2.33e-06,5.52e-17,1100.985895,0.053,-0.266834769646195,1.84215094360328,13.9696422903867,38.4355687206098
"1343","17","37",0.107106014529326,1.15391415637257,-0.337620371502724,-0.0587310981533737,6,2.33e-06,6.8e-12,633.8552932,0.049,0.27888927334935,1.04680814184324,13.9696422903867,26.7140985037465
"1344","18","37",0.126312171458394,1.15391415637257,-0.343488547332525,-0.0587310981533737,6,2.33e-06,8.23e-12,620.2879115,0.025,0.284757449179151,1.02760198491417,13.9696422903867,26.5232351012396
"1345","19","37",0.489697224702065,1.15391415637257,-0.477313114868541,-0.0587310981533737,4,2.33e-06,7.48e-11,393.8177861,0.06,0.418582016715167,0.6642169316705,13.9696422903867,24.3162032309481
"1346","20","37",-0.024479295955794,1.15391415637257,-0.305948889268524,-0.0587310981533737,6,2.33e-06,7.78e-15,713.263351,0.047,0.24721779111515,1.17839345232836,13.9696422903867,33.4872200567204
"1347","21","37",-0.0369272044406424,1.15391415637257,-0.098385208220045,-0.0587310981533737,5,2.33e-06,3.92e-13,715.6717238,0.09,0.0396541100666712,1.19084136081321,13.9696422903867,29.5675145551202
"1348","22","37",0.0220858155559212,1.15391415637257,0.206607649260836,-0.0587310981533737,5,2.33e-06,1.03e-12,678.737654,0.053,-0.265338747414209,1.13182834081664,13.9696422903867,28.601462313687
"1349","23","37",0.047754075728943,1.15391415637257,0.112037545035491,-0.0587310981533737,5,2.33e-06,3.34e-12,662.7614778,0.051,-0.170768643188865,1.10616008064362,13.9696422903867,27.4250503089399
"1350","25","37",-0.0638785506198568,1.15391415637257,-0.655435417458152,-0.0587310981533737,7,2.14e-06,5.87e-20,745.5679176,0.058,0.596704319304778,1.21779270699242,14.0547047289305,45.2818472260409
"1351","27","37",0.399527824096414,1.15391415637257,-0.675749889439903,-0.0587310981533737,4,2.33e-06,2.81e-12,451.3480509,0.026,0.617018791286529,0.754386332276151,13.9696422903867,27.5978366325829
"1352","28","37",0.0205538871473139,1.15391415637257,-0.225005669864315,-0.0587310981533737,6,2.33e-06,2.67e-13,686.301581,0.059,0.166274571710941,1.13336026922525,13.9696422903867,29.9515277365104
"1353","29","37",0.12742353346553,1.15391415637257,-0.244560919947458,-0.0587310981533737,6,2.33e-06,9.63e-13,661.1750217,0.074,0.185829821794084,1.02649062290704,13.9696422903867,28.6687229831126
"1354","30","37",0.114906935381059,1.15391415637257,-0.143855496859074,-0.0587310981533737,5,2.33e-06,1.77e-12,622.6095701,0.052,0.0851243987057007,1.03900722099151,13.9696422903867,28.0600415693428
"1355","31","37",0.821754173337599,1.15391415637257,-0.0578596414499133,-0.0587310981533737,12,2.33e-06,1.18e-32,198.348437,0.054,-0.000871456703460408,0.332159983034966,13.9696422903867,74.5172085373319
"1356","32","37",0.655601277818623,1.15391415637257,-0.167101115696014,-0.0587310981533737,5,2.33e-06,1.04e-13,292.3774097,0.088,0.10837001754264,0.498312878553942,13.9696422903867,30.8943854957693
"1357","33","37",1.145615550716,1.15391415637257,0.139926842349889,-0.0587310981533737,2,0.000164533,2.82e-07,21.13015511,0.193,-0.198657940503263,0.00829860565656682,9.71239939997519,16.0813587660083
"1358","34","37",1.16694139725991,1.15391415637257,0.0478894831728795,-0.0587310981533737,1,0.000200836,0.031375,10.5653211,0.255,-0.106620581326253,-0.0130272408873418,9.51302190334743,4.46174388153019
"1359","35","37",1.14789400633186,1.15391415637257,-0.0123349438923604,-0.0587310981533737,1,0.000164533,0.00075,4.615474245,0.17,-0.0463961542610133,0.00602015004070777,9.71239939997519,8.19543735143392
"1360","36","37",1.18870919700706,1.15391415637257,-0.0959718848445982,-0.0587310981533737,3,0.000100253,1.44e-06,21.68691204,0.212,0.0372407866912245,-0.0347950406344968,10.2078135670383,14.4508674443764
"1361","37","37",1.15391415637257,1.15391415637257,-0.0587310981533737,-0.0587310981533737,NA,NA,NA,0,NA,0,0,NA,NA
"1362","38","37",1.142225733093,1.15391415637257,0.183742766501133,-0.0587310981533737,2,0.000164533,1.02e-07,28.81101304,0.121,-0.242473864654507,0.0116884232795622,9.71239939997519,17.0982930236621
"1363","40","37",1.29068691289919,1.15391415637257,-1.51991806650458,-0.0587310981533737,18,2.31e-11,2.02e-51,197.9890131,0.064,1.46118696835121,-0.136772756526621,25.4911884984008,117.728742231283
"1364","42","37",1.21780161960289,1.15391415637257,-0.0571917330639433,-0.0587310981533737,3,0.000134572,5.91e-07,37.90424279,0.129,-0.00153936508943044,-0.0638874632303268,9.91341118616774,15.3414498195403
"1365","43","37",1.1212900077602,1.15391415637257,-1.84190094670069,-0.0587310981533737,19,2.31e-11,8.05e-55,229.5319306,0.036,1.78316984854732,0.0326241486123668,25.4911884984008,125.556508023242
"1366","1","38",-1.42734723860918,1.142225733093,0.847584253071381,0.183742766501133,8,2.33e-06,2e-22,1536.044725,0.051,-0.663841486570248,2.56957297170218,13.9696422903867,50.9637248653091
"1367","2","38",-1.25268966863477,1.142225733093,1.39284430599047,0.183742766501133,8,2.33e-06,1.08e-24,1435.197553,0.036,-1.20910153948934,2.39491540172777,13.9696422903867,56.185081190721
"1368","3","38",-1.19176302782223,1.142225733093,0.834217940358819,0.183742766501133,9,2.33e-06,6.22e-27,1390.307397,0.033,-0.650475173857686,2.33398876091523,13.9696422903867,61.3420276040881
"1369","4","38",-1.21658172638856,1.142225733093,0.590864438510349,0.183742766501133,9,2.33e-06,4.74e-29,1406.025802,0.054,-0.407121672009216,2.35880745948157,13.9696422903867,66.2189305611203
"1370","5","38",-1.13964563546912,1.142225733093,0.381142327287051,0.183742766501133,8,2.33e-06,9.48e-22,1359.564972,0.054,-0.197399560785918,2.28187136856213,13.9696422903867,49.4076877296021
"1371","6","38",-0.0475172237111069,1.142225733093,-0.328177831624205,0.183742766501133,4,2.33e-06,5.45e-13,719.7207976,0.043,0.511920598125339,1.18974295680411,13.9696422903867,29.2379906002474
"1372","7","38",-0.0112932890674335,1.142225733093,-0.179756798483868,0.183742766501133,4,2.33e-06,2.18e-11,703.2362686,0.045,0.363499564985001,1.15351902216044,13.9696422903867,25.5491111461335
"1373","8","38",-0.67565149954662,1.142225733093,0.395102965777359,0.183742766501133,5,2.33e-06,2.9e-13,1083.491073,0.053,-0.211360199276226,1.81787723263962,13.9696422903867,29.8688954719302
"1374","9","38",-0.67054960071222,1.142225733093,0.370370996099423,0.183742766501133,5,2.33e-06,8.15e-14,1079.471121,0.064,-0.18662822959829,1.81277533380522,13.9696422903867,31.1381733746639
"1375","10","38",-0.67632090835051,1.142225733093,0.196760156022134,0.183742766501133,7,2.33e-06,1.98e-16,1083.493975,0.055,-0.0130173895210005,1.81854664144351,13.9696422903867,37.1582646431983
"1376","11","38",-0.908300803911853,1.142225733093,0.378304391267952,0.183742766501133,6,2.33e-06,2.96e-17,1220.712841,0.048,-0.194561624766818,2.05052653700486,13.9696422903867,39.0587573125628
"1377","12","38",-0.663645544265017,1.142225733093,0.153699181215904,0.183742766501133,5,2.33e-06,1.29e-15,1075.991954,0.053,0.0300435852852296,1.80587127735802,13.9696422903867,35.2841341765371
"1378","13","38",-1.05667643651094,1.142225733093,0.648627003716782,0.183742766501133,6,2.33e-06,2.62e-17,1307.183357,0.034,-0.464884237215649,2.19890216960394,13.9696422903867,39.1807722631258
"1379","14","38",-0.69932449130601,1.142225733093,0.427843271471202,0.183742766501133,5,2.33e-06,2.52e-13,1097.756762,0.04,-0.244100504970069,1.84155022439901,13.9696422903867,30.0093473073993
"1380","15","38",-1.0569725817112,1.142225733093,0.310638396572871,0.183742766501133,NA,0,0,1310.612831,0.057,-0.126895630071737,2.19919831480421,Inf,Inf
"1381","16","38",-0.688236787230712,1.142225733093,0.208103671492821,0.183742766501133,6,2.33e-06,1.54e-15,1091.353038,0.05,-0.0243609049916879,1.83046252032371,13.9696422903867,35.1069939784851
"1382","17","38",0.107106014529326,1.142225733093,-0.337620371502724,0.183742766501133,4,2.33e-06,5.63e-11,632.8222992,0.044,0.521363138003857,1.03511971856368,13.9696422903867,24.6003265807829
"1383","18","38",0.126312171458394,1.142225733093,-0.343488547332525,0.183742766501133,4,2.33e-06,6.82e-11,618.9064915,0.035,0.527231313833658,1.01591356163461,13.9696422903867,24.4085765510791
"1384","19","38",0.489697224702065,1.142225733093,-0.477313114868541,0.183742766501133,4,2.33e-06,1.11e-10,389.3293785,0.057,0.661055881369674,0.652528508390938,13.9696422903867,23.9214909146162
"1385","20","38",-0.024479295955794,1.142225733093,-0.305948889268524,0.183742766501133,5,2.33e-06,6.44e-14,712.5105179,0.05,0.489691655769657,1.1667050290488,13.9696422903867,31.3736627618004
"1386","21","38",-0.0369272044406424,1.142225733093,-0.098385208220045,0.183742766501133,3,2.33e-06,3.24e-12,713.1656066,0.095,0.282127974721178,1.17915293753365,13.9696422903867,27.4554477861243
"1387","22","38",0.0220858155559212,1.142225733093,0.206607649260836,0.183742766501133,4,2.33e-06,8.51e-12,675.5367049,0.053,-0.0228648827597024,1.12013991753708,13.9696422903867,26.4897791733433
"1388","23","38",0.047754075728943,1.142225733093,0.112037545035491,0.183742766501133,4,2.33e-06,7.77e-12,660.1219987,0.042,0.0717052214656419,1.09447165736406,13.9696422903867,26.580750951549
"1389","25","38",-0.0638785506198568,1.142225733093,-0.655435417458152,0.183742766501133,6,2.14e-06,4.86e-19,746.2613154,0.052,0.839178183959285,1.20610428371286,14.0547047289305,43.1680783289745
"1390","27","38",0.399527824096414,1.142225733093,-0.675749889439903,0.183742766501133,4,2.33e-06,2.29e-12,449.6972488,0.018,0.859492655941036,0.742697908996589,13.9696422903867,27.8024692983624
"1391","28","38",0.0205538871473139,1.142225733093,-0.225005669864315,0.183742766501133,4,2.33e-06,2.21e-12,685.6757606,0.055,0.408748436365448,1.12167184594569,13.9696422903867,27.8380286003989
"1392","29","38",0.12742353346553,1.142225733093,-0.244560919947458,0.183742766501133,4,2.33e-06,7.97e-12,660.557538,0.061,0.428303686448591,1.01480219962747,13.9696422903867,26.5553366231264
"1393","30","38",0.114906935381059,1.142225733093,-0.143855496859074,0.183742766501133,4,2.33e-06,1.46e-11,620.2314705,0.045,0.327598263360208,1.02731879771194,13.9696422903867,25.9499995872143
"1394","31","38",0.821754173337599,1.142225733093,-0.0578596414499133,0.183742766501133,11,2.33e-06,9.25e-33,198.2897756,0.043,0.241602407951047,0.320471559755403,13.9696422903867,74.7606845172792
"1395","32","38",0.655601277818623,1.142225733093,-0.167101115696014,0.183742766501133,4,2.33e-06,8.14e-14,288.3640157,0.089,0.350843882197147,0.48662445527438,13.9696422903867,31.1394011219022
"1396","33","38",1.145615550716,1.142225733093,0.139926842349889,0.183742766501133,1,3.37e-05,0.0047,3.987488386,0.117,0.0438159241512444,-0.00338981762299539,11.298012720606,6.36019277026612
"1397","34","38",1.16694139725991,1.142225733093,0.0478894831728795,0.183742766501133,4,3.37e-05,6.83e-07,22.48411579,0.148,0.135853283328254,-0.024715664166904,11.298012720606,15.1967709773756
"1398","35","38",1.14789400633186,1.142225733093,-0.0123349438923604,0.183742766501133,3,3.37e-05,5.08e-06,22.44747001,0.125,0.196077710393494,-0.00566827323885444,11.298012720606,13.1901992963739
"1399","36","38",1.18870919700706,1.142225733093,-0.0959718848445982,0.183742766501133,6,3.37e-05,2.54e-10,45.7933855,0.118,0.279714651345731,-0.046483463914059,11.298012720606,23.09368684891
"1400","37","38",1.15391415637257,1.142225733093,-0.0587310981533737,0.183742766501133,3,3.37e-05,2.79e-06,28.81101304,0.18,0.242473864654507,-0.0116884232795622,11.298012720606,13.789468962131
"1401","38","38",1.142225733093,1.142225733093,0.183742766501133,0.183742766501133,NA,NA,NA,0,NA,0,0,NA,NA
"1402","40","38",1.29068691289919,1.142225733093,-1.51991806650458,0.183742766501133,17,2.31e-11,1.67e-50,228.8483448,0.069,1.70366083300572,-0.148461179806183,25.4911884984008,115.616431023274
"1403","42","38",1.21780161960289,1.142225733093,-0.0571917330639433,0.183742766501133,3,0.000112214,1.07e-06,55.86830041,0.112,0.240934499565077,-0.075575886509889,10.0951027954761,14.7478519094905
"1404","43","38",1.1212900077602,1.142225733093,-1.84190094670069,0.183742766501133,18,2.31e-11,6.66e-54,259.9960677,0.041,2.02564371320182,0.0209357253328046,25.4911884984008,123.443475537126
"1405","1","40",-1.42734723860918,1.29068691289919,0.847584253071381,-1.51991806650458,8,6.06e-06,2.22e-21,1654.548771,0.176,-2.36750231957597,2.71803415150836,13.0138007578831,48.5567797569908
"1406","2","40",-1.25268966863477,1.29068691289919,1.39284430599047,-1.51991806650458,8,6.06e-06,6.01e-24,1561.493659,0.098,-2.91276237249505,2.54337658153395,13.0138007578831,54.46861748331
"1407","3","40",-1.19176302782223,1.29068691289919,0.834217940358819,-1.51991806650458,9,6.06e-06,6.97e-26,1506.693975,0.099,-2.3541360068634,2.48244994072141,13.0138007578831,58.9255971930728
"1408","4","40",-1.21658172638856,1.29068691289919,0.590864438510349,-1.51991806650458,9,6.06e-06,5.32e-28,1519.828073,0.14,-2.11078250501493,2.50726863928775,13.0138007578831,63.8009093004797
"1409","5","40",-1.13964563546912,1.29068691289919,0.381142327287051,-1.51991806650458,8,3.79e-06,1.15e-20,1466.517992,0.144,-1.90106039379164,2.43033254836831,13.4831445388699,46.9119399175058
"1410","6","40",-0.0475172237111069,1.29068691289919,-0.328177831624205,-1.51991806650458,4,1.18e-05,6.05e-12,790.0778849,0.162,-1.19174023488038,1.33820413661029,12.3474110264927,26.8309628438858
"1411","7","40",-0.0112932890674335,1.29068691289919,-0.179756798483868,-1.51991806650458,4,1.18e-05,2.43e-10,774.3524888,0.129,-1.34016126802072,1.30198020196662,12.3474110264927,23.137959672588
"1412","8","40",-0.67565149954662,1.29068691289919,0.395102965777359,-1.51991806650458,5,1.18e-05,1.62e-12,1201.161275,0.127,-1.91502103228194,1.96633841244581,12.3474110264927,28.1485949666843
"1413","9","40",-0.67054960071222,1.29068691289919,0.370370996099423,-1.51991806650458,5,1.18e-05,4.54e-13,1197.137952,0.133,-1.89028906260401,1.96123651361141,12.3474110264927,29.4206791968693
"1414","10","40",-0.67632090835051,1.29068691289919,0.196760156022134,-1.51991806650458,6,1.18e-05,1.85e-15,1197.709301,0.137,-1.71667822252672,1.9670078212497,12.3474110264927,34.9235907558204
"1415","11","40",-0.908300803911853,1.29068691289919,0.378304391267952,-1.51991806650458,6,1.18e-05,3.61e-16,1330.646478,0.104,-1.89822245777254,2.19898771681104,12.3474110264927,36.5576537155599
"1416","12","40",-0.663645544265017,1.29068691289919,0.153699181215904,-1.51991806650458,5,1.18e-05,1.21e-14,1189.348819,0.168,-1.67361724772049,1.9543324571642,12.3474110264927,33.045570942308
"1417","13","40",-1.05667643651094,1.29068691289919,0.648627003716782,-1.51991806650458,6,1.18e-05,3.19e-16,1416.39333,0.091,-2.16854507022137,2.34736334941012,12.3474110264927,36.681340571108
"1418","14","40",-0.69932449130601,1.29068691289919,0.427843271471202,-1.51991806650458,5,1.18e-05,1.4e-12,1215.691844,0.134,-1.94776133797579,1.9900114042052,12.3474110264927,28.2945488793073
"1419","15","40",-1.0569725817112,1.29068691289919,0.310638396572871,-1.51991806650458,NA,0,0,1411.625782,0.176,-1.83055646307746,2.34765949461039,Inf,Inf
"1420","16","40",-0.688236787230712,1.29068691289919,0.208103671492821,-1.51991806650458,5,1.18e-05,1.44e-14,1205.311357,0.136,-1.72802173799741,1.9789237001299,12.3474110264927,32.8715481883287
"1421","17","40",0.107106014529326,1.29068691289919,-0.337620371502724,-1.51991806650458,4,1.18e-05,6.25e-10,705.3719208,0.131,-1.18229769500186,1.18358089836986,12.3474110264927,22.1932694661921
"1422","18","40",0.126312171458394,1.29068691289919,-0.343488547332525,-1.51991806650458,4,1.18e-05,7.57e-10,693.7475728,0.096,-1.17642951917206,1.16437474144079,12.3474110264927,22.0016578624911
"1423","19","40",0.489697224702065,1.29068691289919,-0.477313114868541,-1.51991806650458,3,1.18e-05,6.2e-10,498.4319196,0.16,-1.04260495163604,0.800989688197121,12.3474110264927,22.2013016378894
